Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.013637313971832057,0.0136940738206561,0.013350957103869306,0.013942204780592223,0.014023343794741483,0.013598947423419829,0.013005732226529981,0.013508704502427011,0.013262473379981746,0.014132931346860748
Percentage of cicuits per modulation,0,QPSK,all, ,0.2945327200501777,0.292949595164785,0.29297933644602087,0.2941800451896777,0.29397347037461957,0.2941039561869748,0.2925766477178127,0.29256048549724084,0.2931529510191664,0.29370532933249005
Percentage of cicuits per modulation,0,8QAM,all, ,0.36805542356451826,0.3701581328163607,0.37089320185239777,0.3703936258770365,0.3689400475978268,0.368240306653177,0.3723901719667959,0.369973381161834,0.3706885077578339,0.3697292773278678
Percentage of cicuits per modulation,0,16QAM,all, ,0.17322239750631974,0.17364674801383662,0.17380017306796247,0.1721869425615412,0.1744905989551234,0.17474386194907163,0.17422163023571105,0.17425611972308816,0.17361956191055675,0.17344701815121094
Percentage of cicuits per modulation,0,32QAM,all, ,0.12072586623077947,0.11997282092218801,0.11867517425661604,0.11902485432274944,0.1196393184598026,0.11964033800247945,0.11960611754632162,0.12042533202374343,0.12073604350471555,0.11965438040030625
Percentage of cicuits per modulation,0,64QAM,all, ,0.02982627867637276,0.029578629262173566,0.030301157273133577,0.030272327268402902,0.028933220817886164,0.029672589784877287,0.028199700306828723,0.029275977091666548,0.028540462427745664,0.029331063441264165
Percentage of cicuits per modulation,1,BPSK,all, ,0.01499444208557757,0.014615043382447639,0.016141209300547597,0.015539505362223682,0.01562604372429456,0.015542162350459776,0.015716436972226987,0.015474968367273856,0.01593251662316383,0.0143988035132509
Percentage of cicuits per modulation,1,QPSK,all, ,0.29524690975187373,0.2951103521633985,0.2948040405584916,0.2940896590444108,0.2944280629431355,0.29469982200716743,0.2958578753740874,0.29578628214004343,0.29441099700878315,0.29548745403623755
Percentage of cicuits per modulation,1,8QAM,all, ,0.3758056590541527,0.3736662103440545,0.375237722073032,0.37193944065393436,0.3742473256801504,0.3735940713593785,0.3734774403842855,0.371518609592475,0.37520243107817175,0.37330672356964584
Percentage of cicuits per modulation,1,16QAM,all, ,0.16745304397192895,0.1689888240709383,0.1666204761131127,0.17040642515249269,0.16817440096189631,0.1684394371036319,0.1677436571929624,0.16885907322080837,0.16949435098214796,0.1698706346333378
