Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.38615508251256847,0.38853610249897275,0.38892952252353624,0.3827021446337228,0.3850839982807916,0.38212241385760787,0.3851458836299665,0.3837194096768167,0.38527229455410894,0.38918751872939766
Percentage of cicuits per modulation,0,QPSK,all, ,0.3264432691049769,0.31959022823204214,0.32340309815835866,0.32751419587967523,0.3230429988974642,0.3275562123536234,0.32240375797727994,0.3256304875770596,0.31952027626114143,0.32277307461792026
Percentage of cicuits per modulation,0,8QAM,all, ,0.18076139570523483,0.18396772627096486,0.18041333783428978,0.18004598995729504,0.18337600209294938,0.18405103071570206,0.18404356858121385,0.18209415281150756,0.1878575761818097,0.18208720407551693
Percentage of cicuits per modulation,0,16QAM,all, ,0.06312258209206272,0.06498636584363678,0.06460747908930647,0.06538082500351965,0.06523648459252891,0.06297467170488982,0.06523122414986993,0.0641602839529236,0.06431471370572589,0.06400771651183698
Percentage of cicuits per modulation,0,32QAM,all, ,0.03225746164053302,0.032199021329050094,0.03181613592888489,0.03285935520202731,0.03241268476818717,0.03214673201391747,0.032844871147043965,0.03314029516159163,0.03210602454617574,0.03153094096493857
Percentage of cicuits per modulation,0,64QAM,all, ,0.011260208944624067,0.010720555825333383,0.010830426465623945,0.011497489323759914,0.010847831368078785,0.011148939354259419,0.010330694514625793,0.011255370820100878,0.010929114751038313,0.010413545100389571
Percentage of cicuits per modulation,1,BPSK,all, ,0.37345358694354386,0.37198596904720255,0.37464103857975134,0.36899324541653267,0.37419467658211536,0.37324254692675746,0.36893977558964963,0.3826183329485107,0.3772068694162848,0.37324649759453965
Percentage of cicuits per modulation,1,QPSK,all, ,0.33059946179774247,0.3337783219937947,0.3311528051745493,0.33212332858521343,0.3318944888267128,0.3286621273463379,0.3336478131440348,0.3246086354190718,0.3297134657223534,0.3320915086789745
Percentage of cicuits per modulation,1,8QAM,all, ,0.1874064345478091,0.18461198523251424,0.18340290839029313,0.18860451224555438,0.1857950152781357,0.19149797570850202,0.18821158690176323,0.18271069037173862,0.18635374716474565,0.18914369291056102
Percentage of cicuits per modulation,1,16QAM,all, ,0.06590681569787199,0.07021921062080522,0.06757190696820956,0.06579056196296466,0.06368957773441815,0.06651637835848362,0.06701167849782459,0.0692311244516278,0.06732398278016942,0.06232120024652519
Percentage of cicuits per modulation,1,32QAM,all, ,0.03088693160422847,0.028190798862056585,0.03173540070645443,0.03321233285852134,0.03272834370283106,0.028468899521531102,0.03171971605220975,0.029896097898868622,0.02876452344581771,0.03203907608245716
Percentage of cicuits per modulation,1,64QAM,all, ,0.011746769408804108,0.011213714243626688,0.011495940180742235,0.011276018931213527,0.011697897875786916,0.011612072138387927,0.010469429814517976,0.010935118910182406,0.010637411470629079,0.011158024486942444
Percentage of cicuits per modulation,2,BPSK,all, ,0.3491964619409493,0.355007220667154,0.3496790505951586,0.3604396590399282,0.3525596479036368,0.35136675781354376,0.3482842330846457,0.35528858195870755,0.3544609981813784,0.35105233549723636
Percentage of cicuits per modulation,2,QPSK,all, ,0.3421577177027532,0.33656331901085773,0.34332238277111543,0.33544190219829517,0.3370396108408617,0.3439829700818541,0.3420596316814427,0.3342577020789351,0.33682126443474913,0.34373018778630043
Percentage of cicuits per modulation,2,8QAM,all, ,0.19212835252451546,0.19311273155164113,0.1958637144663159,0.19310901749663525,0.19806311362947915,0.1948197696685757,0.19612829792720773,0.19956524850610083,0.19480752174731014,0.19660859548705675
Percentage of cicuits per modulation,2,16QAM,all, ,0.07318158358397552,0.07110128545704149,0.0691220854143853,0.06811126065500224,0.0699559879545981,0.06974072127760013,0.07086264083160675,0.06824524993738147,0.07185795042240399,0.06334550714802346
Percentage of cicuits per modulation,2,32QAM,all, ,0.03196355158482977,0.03280500632922676,0.030750603171211595,0.030812023328847016,0.03065697332549313,0.02899183240850427,0.031460913949331745,0.031094571868179054,0.030844897556955107,0.03426229361812321
Percentage of cicuits per modulation,2,64QAM,all, ,0.011372332662976738,0.011410436984078875,0.011262163581813164,0.01208613728129206,0.011724666345931114,0.011097948749922065,0.011204282525765403,0.01154864565069596,0.011207367657203265,0.011001080463259785
Percentage of cicuits per modulation,3,BPSK,all, ,0.3296504085297226,0.3332587614761786,0.3352262398393338,0.32930325745276173,0.3282516469492636,0.32342175928301437,0.328194003923636,0.32936842648856146,0.32819438336911627,0.33383745851769914
Percentage of cicuits per modulation,3,QPSK,all, ,0.34600878059677126,0.34878118035777284,0.3405240696335668,0.3458409616912501,0.3472648570344566,0.3462294969812031,0.3568953149711777,0.3512815657652385,0.3556567250403097,0.33939435840707965
Percentage of cicuits per modulation,3,8QAM,all, ,0.21203165138797006,0.20604204131854517,0.2102857538586726,0.21730457010604856,0.2092142931052323,0.2201070689448749,0.20068447571061887,0.21247826760539135,0.20524759219500419,0.21645118915929204
Percentage of cicuits per modulation,3,16QAM,all, ,0.07065717010473138,0.06980786274189246,0.07018758818895593,0.062376938754361115,0.07099127375573415,0.06700360887338157,0.07368484733253247,0.06662592739228479,0.06880674616518792,0.06673465154867257
Percentage of cicuits per modulation,3,32QAM,all, ,0.02946053456823005,0.03257642898321273,0.03286039525965426,0.03412034958029638,0.0326975476839237,0.031718747327552296,0.03087054593851818,0.02844576799270136,0.030644007001388206,0.03208828816371682
Percentage of cicuits per modulation,3,64QAM,all, ,0.012191454812574639,0.00953372512239823,0.010915953219816654,0.011053922415282047,0.011580381471389645,0.01151931858997383,0.009670812123516753,0.01180004475582256,0.01145054622899368,0.011494054203539822
Percentage of cicuits per modulation,4,BPSK,all, ,0.3087689207866385,0.2920215241656936,0.29799709724238027,0.3021237763398042,0.30482223096168487,0.3026487914212153,0.30070392473613283,0.3017232099235693,0.2983848162749306,0.2984725802040427
Percentage of cicuits per modulation,4,QPSK,all, ,0.3564018450368841,0.3757338711652935,0.3618411776902343,0.3662518666002987,0.3638721769908542,0.3627236141546614,0.36346287445699027,0.35768405885908766,0.37036944624648604,0.35899752198307655
Percentage of cicuits per modulation,4,8QAM,all, ,0.21963099262318286,0.21862215943886926,0.22763425253991293,0.21728886676621867,0.21961525910182497,0.2218519043135556,0.2238413700166565,0.22401729006400967,0.2170933346640717,0.2289057773431349
Percentage of cicuits per modulation,4,16QAM,all, ,0.0711038582585383,0.07410159471531107,0.06822309765705992,0.07177700348432056,0.06753466266138952,0.0708399643383854,0.07508809521816645,0.0714374435878539,0.07364805296338806,0.07106687330620498
Percentage of cicuits per modulation,4,32QAM,all, ,0.03502739246998485,0.028423983603746317,0.03202985693551731,0.03038825286212046,0.03220677940573513,0.03014572935500804,0.025604111389184166,0.032741816616016495,0.028544338539847298,0.031576068489404197
Percentage of cicuits per modulation,4,64QAM,all, ,0.009066990824771451,0.011096866911086252,0.012274517934895294,0.012170233947237432,0.011948890878511241,0.011789996417174233,0.011299624182869769,0.012396180949462998,0.011960011311276345,0.010981178674136631


Percentage of cicuits per modulation and bandwidth,0,BPSK,100.0, ,0.036920402937933354,0.034655037167083784,0.03681407299051048,0.03496175324980055,0.035552108833367596,0.03566351154177111,0.03721482978683585,0.03501774705772464,0.0376779131084045,0.03621329038058136
Percentage of cicuits per modulation and bandwidth,0,BPSK,200.0, ,0.026407759732371465,0.026932128049008255,0.026836952852481152,0.026814960814679243,0.02677853979406873,0.025973661566089268,0.02655662231205435,0.026508499906594433,0.02634747305053899,0.02660510937968235
Percentage of cicuits per modulation and bandwidth,0,BPSK,400.0, ,0.014343917618255556,0.014455941130327594,0.013990472975507295,0.013975315594349806,0.014276904677368116,0.014067118111414569,0.014026912207811652,0.014038856715860266,0.014550375659153484,0.014487189091998802
Percentage of cicuits per modulation and bandwidth,0,BPSK,10.0, ,0.02808043807352309,0.027931343618094205,0.030184539214583098,0.028842273217889156,0.028563152878739746,0.028199708182124285,0.029186083506447327,0.02954418083317766,0.02867142657146857,0.02754157926281091
Percentage of cicuits per modulation and bandwidth,0,BPSK,40.0, ,0.03420113256209468,0.03486048335885847,0.036204568470800044,0.03413581115960392,0.034178610804851156,0.03552321448613865,0.0351000318155447,0.03454137866616851,0.034607307853842924,0.033956397962241536
Percentage of cicuits per modulation and bandwidth,0,BPSK,80.0, ,0.04016296933111556,0.03778342236001644,0.04074303289449008,0.03878173541695997,0.03923345729075178,0.04018107673313629,0.04079875732225404,0.03973472818980011,0.03989920201595968,0.03903206472879832
Percentage of cicuits per modulation and bandwidth,0,BPSK,160.0, ,0.03293027080568898,0.032693959881961825,0.033147668879636924,0.032005255995119435,0.03252480705622933,0.032399266714055894,0.032648363370950534,0.032122174481599104,0.03202202622614214,0.03273898711417441
Percentage of cicuits per modulation and bandwidth,0,QPSK,100.0, ,0.02690302203450016,0.026511897202196405,0.028177862795844118,0.027303017504340887,0.02686263151010035,0.02800329230423884,0.02729586585069152,0.02775079394731926,0.026982127024126185,0.027288732394366196
Percentage of cicuits per modulation and bandwidth,0,QPSK,200.0, ,0.02324929448483376,0.02268312726457734,0.023564382431266646,0.023407949692618144,0.02252723637247024,0.023906618279771034,0.022822974566279266,0.02348215953670839,0.023304867235988614,0.02240035960443512
Percentage of cicuits per modulation and bandwidth,0,QPSK,400.0, ,0.01139103294895995,0.01227074072690598,0.012030681519822962,0.012192031535970716,0.011931680152486312,0.011784952673126566,0.012024404394288174,0.012310853726882122,0.011386438937887908,0.012258390770152831
Percentage of cicuits per modulation and bandwidth,0,QPSK,10.0, ,0.016091352533313397,0.018602218818871166,0.018913394096245453,0.019512881880895398,0.017930222562741762,0.019519997006996147,0.018761813860348475,0.018905286755090605,0.017695646087078257,0.018935421036859454
Percentage of cicuits per modulation and bandwidth,0,QPSK,40.0, ,0.025258377408563366,0.02499906615367375,0.027062000675143468,0.025285090806701393,0.026049744921794703,0.026843503311010514,0.026191679299309416,0.025583784793573698,0.0250688319566942,0.026717485765657776
Percentage of cicuits per modulation and bandwidth,0,QPSK,80.0, ,0.02952884669295606,0.029686974711441484,0.030962829601290275,0.03126378525505655,0.030338422439407247,0.03179131280631524,0.03128216645144386,0.03159910330655707,0.03093938121237575,0.031306188192987715
Percentage of cicuits per modulation and bandwidth,0,QPSK,160.0, ,0.02739828433662885,0.026427851032834036,0.027755898128352274,0.027640902904875874,0.02686263151010035,0.027507576041004154,0.02680927516703161,0.028385951802727443,0.027056792197489382,0.02685795624812706
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.015278374792083278,0.014446602667065107,0.014131127864671243,0.014397672345018537,0.014314278773382169,0.014516068689438437,0.014316995115378137,0.014702036241359986,0.014541042512483084,0.014449730296673659
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.0110826620815968,0.011196817451720145,0.011252391133115788,0.011168989628795345,0.011903649580475772,0.011186351902428074,0.011378735987124062,0.011619652531290865,0.01115311027112791,0.011097168115073419
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.00658792307548545,0.00674237047551455,0.00689208956903342,0.006860950771974283,0.007129108814680545,0.0070429121927494485,0.006615761795145322,0.006865309172426676,0.006915861682766345,0.006939241833982619
Percentage of cicuits per modulation and bandwidth,0,8QAM,10.0, ,0.010951838077260918,0.009852078741922229,0.010671017591238138,0.010033319254774978,0.00956776857959748,0.010054622320326237,0.009928321449291636,0.009957033439192976,0.009267814643707125,0.010010863050644291
Percentage of cicuits per modulation and bandwidth,0,8QAM,40.0, ,0.01246565869886183,0.01308318703074222,0.0126401860395334,0.012220188652681966,0.01216526825257414,0.013234688914661978,0.012585855183126533,0.01177844199514291,0.0124037519249615,0.012501872939766257
