Metrics,LoadPoint, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Rate of requests by circuit,0, ,1.8618361116119522,1.883867666971483,1.8715777464637788,1.8660301732343962,1.857908549667949,1.8758936517929863,1.8667766925365938,1.89229844780806,1.8719605428003128,1.8786362434352433
Rate of requests by circuit,1, ,2.1028215358678843,2.1023391780448955,2.0799882739854487,2.075610458695889,2.1051743558597016,2.063120808798316,2.0514356552278077,2.060372038528978,2.103241364139562,2.0856111886319026
Rate of requests by circuit,2, ,2.2698159821386534,2.2537240497019004,2.275179877540896,2.2201251489753804,2.2519686851382184,2.2715158415632226,2.3227330503119568,2.2994812292404276,2.214303610491218,2.241909410476855
Rate of requests by circuit,3, ,2.4086316679087667,2.486609592320717,2.4221744171291304,2.485779281664574,2.466196015157199,2.4222819698409017,2.4551124978145547,2.4289407276192683,2.4416710846804093,2.4209278666501803
Rate of requests by circuit,4, ,2.5937543715499034,2.548664603163709,2.573024288329378,2.6023388876722895,2.6144794655395502,2.5497977612592337,2.5662883844580557,2.5745329480770254,2.5338129629927524,2.5442967859690486


Maximum requests by circuit,0, ,32,39,33,36,30,36,33,32,35,35
Maximum requests by circuit,1, ,32,43,36,30,38,34,33,33,34,37
Maximum requests by circuit,2, ,39,36,33,48,36,36,40,34,38,41
Maximum requests by circuit,3, ,47,42,39,43,44,40,35,38,47,44
Maximum requests by circuit,4, ,37,37,44,42,50,40,47,39,36,45


Virtual hops,0, ,1.886181757030794,1.9033694522784623,1.8692383778437192,1.8812202531144557,1.8857270073714936,1.8735095340345738,1.8893041835998141,1.8784626038781163,1.8755404723505724,1.8773989948953347
Virtual hops,1, ,1.8925288267226692,1.8826800689942307,1.8990603813979305,1.8965339671222023,1.8921398806283345,1.8787854788092386,1.8896486794509688,1.9107456031706713,1.8951169666064802,1.9050294831772459
Virtual hops,2, ,1.8738398927986502,1.9007901058106524,1.8983252403131503,1.904804924054403,1.8809691533798332,1.889612965938622,1.8853134903682804,1.889033204771017,1.9083228384716837,1.8726363509832382
Virtual hops,3, ,1.8881830112145073,1.898304411311871,1.9068225423240186,1.8477471111066874,1.8971127406049495,1.8954555852836157,1.8951140129987758,1.8665383733335992,1.90052621631569,1.8958905746027954
Virtual hops,4, ,1.874283427542394,1.8592901920727434,1.8966688920553623,1.8610196219334492,1.8649893126111188,1.8600976387366743,1.8763056073454822,1.8832114600815153,1.878938124153159,1.8436322569683887


Maximum virtual hops,0, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,1, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,2, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,3, ,3,3,3,3,3,3,3,3,3,3
Maximum virtual hops,4, ,3,3,3,3,3,3,3,3,3,3


