Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Percentage of cicuits per modulation,0,BPSK,all, ,0.05846969897891526,0.05746460609667956,0.058183624206951064,0.060632266743538006,0.05528680394216182,0.0595545934879158,0.05854148737712542,0.05665084774553832,0.0591636512851121,0.059541968504355496
Percentage of cicuits per modulation,0,QPSK,all, ,0.39358175308314547,0.39541261000807787,0.3965565120799778,0.39014338639590873,0.39863997538801016,0.3954009138457765,0.39842100480540515,0.3959136223206039,0.39386833929304177,0.391558997199088
Percentage of cicuits per modulation,0,8QAM,all, ,0.4769924413207797,0.47698333404192,0.475621088159272,0.47559868891664797,0.4755365307702916,0.47442138207177476,0.4726989913459945,0.4770519476383094,0.47667187141951195,0.47984353159396875
Percentage of cicuits per modulation,0,16QAM,all, ,0.03368253547274897,0.03442668253900769,0.032384166791275926,0.03489104555694351,0.0340218325323828,0.034591781785998005,0.033627145461056974,0.03369748702105297,0.03403695196883543,0.03233007180326649
Percentage of cicuits per modulation,0,32QAM,all, ,0.03727357114441056,0.035712767314314865,0.037254608762523234,0.03873461238696177,0.036514857367153604,0.036031328808534914,0.036711371010417944,0.03668609527449544,0.03625918603349871,0.036725430899321294
Percentage of cicuits per modulation,0,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,1,BPSK,all, ,0.05541173502407775,0.05424213274701113,0.05210009280054472,0.05466986571642501,0.05664171356756462,0.05445712472508835,0.05353862304260345,0.05304961273453816,0.05611669204561638,0.054171335662338234
Percentage of cicuits per modulation,1,QPSK,all, ,0.4307942915437184,0.4408245155970867,0.4427409656747808,0.4339813413054528,0.4257035134692093,0.4334905299092928,0.4313544309334266,0.43426901931119916,0.4288805144440915,0.445834157273746
Percentage of cicuits per modulation,1,8QAM,all, ,0.43920779263516996,0.4329861206541157,0.43369703093168455,0.4408567477906335,0.4446369050871537,0.4388191655816091,0.44190687603884177,0.44011774185591424,0.4421195622405048,0.42876211192406566
Percentage of cicuits per modulation,1,16QAM,all, ,0.03382951416693176,0.032749759516284185,0.031425888606399395,0.03199960649501834,0.03285612808043276,0.032737737025811606,0.03313358411337591,0.032981971463496185,0.03311131316893617,0.031188891086063323
Percentage of cicuits per modulation,1,32QAM,all, ,0.04075666663010213,0.03919747148550227,0.0400360219865906,0.03849243869247039,0.040161739795639584,0.04049544275819811,0.04006648587175225,0.03958165463485225,0.0397719181008512,0.04004350405378683
Percentage of cicuits per modulation,1,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,2,BPSK,all, ,0.055178953428647225,0.057154552234203015,0.05714963645916309,0.06062341904967162,0.05392364344366376,0.05564571570251659,0.05584527365703002,0.05633125788190851,0.05749087580931289,0.05530701928025654
Percentage of cicuits per modulation,2,QPSK,all, ,0.4673955375940486,0.46287729686387313,0.4657559785095673,0.4666341496614072,0.4769999153474985,0.4701119112824154,0.462080682272065,0.47036967918158223,0.4705596546931673,0.4730138621028997
Percentage of cicuits per modulation,2,8QAM,all, ,0.4054716118508317,0.4083188947017231,0.41062883808167944,0.40369672977234317,0.39733626795338467,0.4069829033821325,0.41315488948520185,0.40197026505833316,0.4011197613586287,0.4027984367665273
Percentage of cicuits per modulation,2,16QAM,all, ,0.03160823846158188,0.03277429194632754,0.03000977351434108,0.030444991435928267,0.03135528654871751,0.028783626917311875,0.031520204321581466,0.033269429788100366,0.03301092643020983,0.03190376273237828
Percentage of cicuits per modulation,2,32QAM,all, ,0.04034565866489059,0.0388749642538732,0.036455773435249056,0.03860071008064973,0.04038488670673552,0.038475842715623626,0.03739895026412165,0.03805936809007572,0.037818781708681255,0.03697691911793816
Percentage of cicuits per modulation,2,64QAM,all, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation,3,BPSK,all, ,0.05745507867051485,0.059461221828259365,0.059374091094177184,0.06749349167812327,0.06022677158043776,0.061229903351555835,0.060697956517682186,0.06043095345841891,0.06239021420910751,0.06055511277364407
Percentage of cicuits per modulation,3,QPSK,all, ,0.5010415696862489,0.5022153133169149,0.5007852946309115,0.5019568841957469,0.504880115126616,0.48955089613175556,0.49845455817859474,0.4976618976340493,0.49910432186440185,0.5035923510555985
