Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Total energy consumption (Joule),0,all,all,all, ,1.175215616797978E12,1.1375646557948452E12,1.0769569810530858E12,1.039920809091973E12,1.0660445197905874E12,1.1454110370364597E12,1.086314448224446E12,1.1087020470153262E12,1.1093602544605574E12,1.07372445485335E12
Total energy consumption (Joule),1,all,all,all, ,1.0295851532290752E12,9.731598910737639E11,9.831905920264983E11,1.0323973491238152E12,1.0453258873501438E12,1.0280201742001094E12,9.985716474730283E11,1.058280117715544E12,1.001768727859572E12,1.0447279112656951E12
Total energy consumption (Joule),2,all,all,all, ,1.0685917833593057E12,1.0112320546814194E12,1.0386549421951433E12,1.0243920610562137E12,1.0776607637854879E12,1.0651891669287996E12,1.0123381588808578E12,1.0498346457993085E12,1.0554854277283574E12,1.0831733071332869E12
Total energy consumption (Joule),3,all,all,all, ,1.0694796972634314E12,1.0874375286500149E12,1.0875311182096847E12,1.142794995952354E12,1.1136983703978137E12,1.1259069272987717E12,1.0840633553718923E12,1.092360810844615E12,1.0967553713187566E12,1.1015357105009185E12
Total energy consumption (Joule),4,all,all,all, ,1.0313165619770432E12,1.1479524142407764E12,1.0778359005889397E12,1.0974910834772388E12,1.1658308127208242E12,1.0916729042628086E12,1.0734107239834142E12,1.1502788353570059E12,1.1233125422158406E12,1.1170594029547063E12


Average power consumption (Watt),0,all,all,all, ,576316.6662202097,576459.0256379531,575996.8635859238,575472.6328677649,576439.4087087621,574802.8213834246,576308.8500624003,575436.3853509414,574428.2170656351,575818.7144862962
Average power consumption (Watt),1,all,all,all, ,689230.4934804731,688671.814598549,693464.5824713954,688807.43370759,689742.9332640236,683814.7273221159,688124.774254109,689084.19087976,688773.9247199915,686766.5651749759
Average power consumption (Watt),2,all,all,all, ,801692.4648026694,799563.03768684,800974.7158889197,798747.9921688332,798822.1337695481,799422.7230954277,797547.9442489254,794820.6486076176,799255.0801252315,800131.518959965
Average power consumption (Watt),3,all,all,all, ,915615.0759407307,905714.8517788193,917112.6071420397,907195.5681721868,907246.5763584919,909892.7070714632,907231.7997117913,912497.4836809122,904267.0342571173,920573.6256665641
Average power consumption (Watt),4,all,all,all, ,1015614.4151644208,1024365.0860538649,1008757.7330281805,1008511.083733794,1022080.5073799769,1007357.8097987785,1002719.4245172553,1017077.8996311574,1008930.9326646288,1016315.4696130255


Energy efficiency (bits/Joule),0,all,all,all, ,2.654433053238477E7,2.745166474879402E7,2.9254605368778903E7,3.017421669222178E7,2.9275175228505507E7,2.7246651786869254E7,2.901734883300001E7,2.7935822861236345E7,2.804701608774612E7,2.9093375413861223E7
Energy efficiency (bits/Joule),1,all,all,all, ,3.044596872268418E7,3.2291705917466786E7,3.19821419934412E7,3.0568932156749144E7,3.0170303977434766E7,3.0104728623925384E7,3.1351750661210384E7,2.9463901695518102E7,3.156387766731785E7,3.0173369350531388E7
Energy efficiency (bits/Joule),2,all,all,all, ,2.9416691754313078E7,3.077380003485868E7,3.0261213060758628E7,3.0445503615028E7,2.8685138674006954E7,2.944684886025945E7,3.07633606969033E7,2.9840547981931455E7,2.977425984079874E7,2.8822597882522315E7
Energy efficiency (bits/Joule),3,all,all,all, ,2.8745385324500296E7,2.8370936097482134E7,2.851186754548543E7,2.6948667456368048E7,2.76480104683038E7,2.7284787730162874E7,2.8285861780568767E7,2.8371083146847364E7,2.8041997921923462E7,2.8512891599916697E7
Energy efficiency (bits/Joule),4,all,all,all, ,2.9536150653477173E7,2.666421828720181E7,2.8161207035484903E7,2.742414997959236E7,2.6591344174318112E7,2.7733235725018382E7,2.7811776760385934E7,2.6866733938513283E7,2.7018309319191072E7,2.7422863161739577E7


Total data transmitted (bits),0,all,all,all, ,3.1195311779105972E19,3.1228043560957354E19,3.1505951479859524E19,3.137879583629179E19,3.1208640118257455E19,3.120861567896922E19,3.152196528645668E19,3.0972503991310283E19,3.1114244903961383E19,3.1238268656091996E19
Total data transmitted (bits),1,all,all,all, ,3.134671737255242E19,3.1424993013227995E19,3.1444541120806986E19,3.1559284524173566E19,3.1537799776835568E19,3.0948268364214792E19,3.130696930892846E19,3.1181061354692112E19,3.161970557710416E19,3.1522961137429E19
Total data transmitted (bits),2,all,all,all, ,3.1434435102272393E19,3.111945303960528E19,3.143095850237717E19,3.118813219809294E19,3.091284845272297E19,3.1366464406138036E19,3.1142923928890827E19,3.1327641121068278E19,3.1426297383360713E19,3.1219868668584567E19
